952;143428;DOMPERIDONA;DOMPERIDONA;10MG X 30 TAB;LA SANTE;77.87;90.15;0.00
953;145371;OMEPRAZOL;OMEPRAZOL;40MG X 30 CAP;LA SANTE;207.24;240.40;0.00
954;140375;ENALAPRIL;ENALAPRIL;10MG X 20 TAB;LA SANTE;25.36;29.91;0.00
955;DL39;DIXAPARIN;ENOXAPARINA SODICA;40MG/0.4ML X 2 AMP;DISTRILAB;196.00;359.02;0.00
956;DL40;DIXAPARIN;ENOXAPARINA SODICA;60MG/0.6ML X 2 AMP;DISTRILAB;269.50;493.67;0.00
957;143798;CANDESARTAN;CANDESARTAN;8 MG X 30 TAB;LA SANTE;93.69;161.94;0.00
958;IPS7;LEVOFLOXACINA;LEVOFLOXACINA;500MG X 100ML AMP IV;IPS;0.00;27.95;0.00
959;MON5;MONTELUKAST;MONTELUKAST;5MG X 30 TAB MAST;OFTALMI;97.51;133.11;0.00
960;TOD2;TODEX;TOBRAMICINA-DEXAMETASONA;3MG-1MG X 7,5G UNGUENTO OFTAL;OFTALMI;166.31;275.95;0.00
961;COR6;CORTYNASE;FUROATO DE MOMETASONA;50MCG/DOSIS X 140 DOSIS SUSP NASAL;OFTALMI;165.10;225.37;0.00
962;CDO1;CONCENTRADOR DE OXIGENO;CONCENTRADOR DE OXIGENO;5 LITROS;N/T;0.00;0.00;16.00
963;CDO2;CONCENTRADOR DE OXIGENO;CONCENTRADOR DE OXIGENO;10 LITROS;N/T;0.00;0.00;16.00
964;145328;VITAMINA C (NARANJA);VITAMINA C (NARANJA);500MG X 12 SOBRES X 12 TAB MAST;LA SANTE;282.25;416.22;0.00
965;ASIA63;BROMEWISE 3;BROMAZEPAN;3MG X 30 TAB;ASIA;49.00;83.61;0.00
966;ASIA64;TRAMOWISE;CLORHIDRATO DE TRAMADOL;50MG/ML X 10 AMP INYEC;ASIA;416.50;828.93;0.00
967;ASIA65;CITOWISE 1000;CITICOLINA;250MG/ML X 4ML X 10 AMP INYECT;ASIA;931.00;1720.54;0.00
968;DL41;MEROPENEM;MEROPENEM;1G X 1 AMP PPS;DISTRILAB;122.50;224.40;0.00
969;3401002;ALPRAZOLAM;ALPRAZOLAM;0,5MG X 30 TAB;CALOX;47.78;88.40;0.00
970;49914012;GARDENAL;FENOBARBITAL;100MG X 30 TAB;CALOX;177.50;252.14;0.00
971;ASIA66;LEVOMED;LEVOFLOXACINA;500MG/100ML X AMP INYECT;ASIA;110.25;203.85;0.00
972;ASIA67;SAPPAL 200;BUDESONIDA;200MCG/DOSIS INHALADOR;ASIA;183.75;291.02;0.00
973;145408;VITAMINA C + ZINC NARANJA;VITAMINA C + ZINC NARANJA;500MG-15MG X 12 SOBRES X 12 TAB MAST;LA SANTE;460.39;531.95;0.00
974;145327;VITAMINA C (MANDARINA);VITAMINA C (MANDARINA);500MG X 12 SOBRES X 12 TAB MAST;LA SANTE;282.25;416.22;0.00
975;145269;CANDESARTAN CILEXETIL;CANDESARTAN CILEXETIL;8MG X 10 TAB;LA SANTE;34.75;67.45;0.00
976;140418;IBUPROFENO;IBUPROFENO;100MG/5ML X 60ML SUSP ORAL;LA SANTE;53.75;76.11;0.00
977;140226;ALBENDAZOL;ALBENDAZOL;400MG/20ML X 20ML SUSP ORAL;LA SANTE;67.57;78.39;0.00
978;KN1;TAPABOCA KN95 (5 CAPAS) NEGRO;TAPABOCA KN95 (5 CAPAS) NEGRO;CAJA X 10 UND;GROSSMED;0.00;229.47;0.00
979;BIOD3;GLUTADOSE IMMUNE;GLUTADOSE IMMUNE;X 60 VIALES;BIODOSE;0.00;4624.99;16.00
980;ASIA68;KINDCLAV;AMOXICILINA CON ACIDO CLAVULANICO;250MG-62.5MG X 30ML PPS;ASIA;44.10;81.57;0.00
981;ZUK11;OXITETRACICLINA+ POLIMIXINA B;OXITETRACICLINA+ POLIMIXINA B;0;ZUKATI;0.00;137.73;0.00
982;ZUK12;TOBRAMICINA;TOBRAMICINA;0;ZUKATI;0.00;115.29;0.00
983;ZUK13;TOBRAMICINA+DEXAMETASONA;TOBRAMICINA+DEXAMETASONA;0;ZUKATI;0.00;119.54;0.00
984;21201-01089;BICARBONATO DE SODIO;BICARBONATO DE SODIO;X 100 GRAMOS;LAB. FSI;0.00;77.85;0.00
985;20102-00204;PARAFINA LIQUIDA;PARAFINA LIQUIDA;X 250ML;LAB. FSI;0.00;118.82;16.00
986;20101-00205;ALCOHOL EXTRAFINO;ALCOHOL EXTRAFINO;X 250ML;LAB. FSI;0.00;128.32;16.00
987;20101-00203;ALCOHOL PARA QUEMAR;ALCOHOL PARA QUEMAR;X 250ML;LAB. FSI;0.00;76.73;0.00
988;11845;ZONTRICON;NITAZOXANIDA;100MG/5ML X 30 ML PPS;LETI;347.59;500.92;0.00
1041;140579;XEROGRAX;ORLISTAT;120MG X 30 CAP;PHARMETIQUE;386.33;450.80;0.00
989;ASIA69;MEDIPRAZOL 40;OMEPRAZOL;40MG X 1 AMP PPS IM Y IV;ASIA;24.50;38.79;0.00
990;JB1;REMDESSA;REMDESIVIR;100MG X 1 AMP PPS;JURABEK LAB;0.00;1761.73;0.00
991;FIS8;FISIOLIN;CLORURO DE SODIO;6,50MG X 260 DOSIS NEBULIZ NASAL;OFTALMI;124.09;196.07;0.00
992;ALF2;ALFADYN;BRIMONIDINA TARTRATO;0.20% X 5ML SOL OFTAL;OFTALMI;177.81;254.85;0.00
993;144073;ESOMEPRAZOL;ESOMEPRAZOL;40MG X 14 TAB;LA SANTE;71.04;124.43;0.00
994;144071;ESOMEPRAZOL;ESOMEPRAZOL;20MG X 14 TAB;LA SANTE;56.90;100.49;0.00
995;ASIA70;SULTAEALTH-750;SULTAMICILINA;750MG X 10 TAB;ASIA;171.50;271.66;0.00
996;ZUK14;BISOPROLOL FUMARATO;BISOPROLOL FUMARATO;5MG X 20 TAB;ZUKATI;0.00;142.77;0.00
997;ZUK15;IBUPROFENO-TIOCOLCHICOSIDO;IBUPROFENO-TIOCOLCHICOSIDO;600MG-4MG X 12 COMP;ZUKATI;0.00;130.80;0.00
998;ZUK16;CLINDAMICINA GEL;CLINDAMICINA GEL;1% X 15 GRAMOS GEL TOPICO;ZUKATI;0.00;152.64;0.00
999;ZUK17;EDULCORANTE TRUVIA;EDULCORANTE TRUVIA;2GRAMOS X 40 SOBRES;CARGILL;0.00;108.69;16.00
1000;ASIA71;CEFTRAXONE-WISE;CEFTRAXONE-WISE;CEFTRIAXONA;ASIA;24.50;45.31;0.00
1001;ASIA72;TEGG-50;TIGECICLINA;50MG X 1 AMP PPS IV;ASIA;245.00;388.14;0.00
1002;ASIA73;VELIPRO 500;ACIDO VALPROICO Y VALPROATO DE SODIO;500MG X 30 TAB;ASIA;117.60;236.54;0.00
1003;ASIA74;PHENOEALTH;FENITOINA;50MG/2ML X 10 AMP INYECT IM/IV;ASIA;196.00;310.51;0.00
1004;ASIA75;TREXAMED 500 AMP;ACIDO TRANEXAMICO;500MG/5ML X 5 AMP INYECT IV;ASIA;122.50;211.16;0.00
1005;ASIA76;METAMIZ;METAMIZOL SODICO;1G/2ML X 10 AMP INYECT IV/IM;ASIA;147.00;232.87;0.00
1006;ASIA77;CITOWISE 500;CITICOLINA;500MG X 10 TAB;ASIA;122.50;226.41;0.00
1007;ASIA78;COLIS-100;COLISTINETATO SODICO;100MG X 1 AMP PPS IV;ASIA;245.00;388.14;0.00
1008;ASIA79;DICLOWISE;DICLOFENAC SODICO;75MG/3ML X 10 AMP IM/IV;ASIA;98.00;155.24;0.00
1009;ASIA80;DIAZE-WISE;DIAZEPAM AMP;5MG/2ML X 10 AMP IV/IM;ASIA;612.50;1219.00;0.00
1010;ASIA81;TREXAMED 500 TAB;ACIDO TRANEXAMICO;500MG X 10 TAB;ASIA;44.10;92.11;0.00
1011;0.0;PRODUCTO EN TRANSITO;PRODUCTO EN TRANSITO;0;PRODUCTO EN TRANSITO;0.48;0.00;0.00
1012;VGM1;ALBENDAZOL;ALBENDAZOL;400MG/10ML X 1 DOSIS UNICA SUSP ORAL;BOOZ LAB;0.00;19.70;0.00
1013;;MASCARILLA CON GOMA ELASTICA;MASCARILLA CON GOMA ELASTICA;CAJA X 50 PCS NON MEDICAL;N/T;0.00;0.00;0.00
1014;ASIA82;MIDSOL-WISE;MIDAZOLAM;3MG/5ML X 10 AMP IM/IV;ASIA;1225.00;2438.04;0.00
1015;;PRODUCTO CON IVA;PRODUCTO CON IVA;0;PRODUCTO EN TRANSITO;3240.00;0.00;16.00
1016;80232;RINARIS;LORATADINA-PSEUDOEFEDRINA;5MG-60MG X 10 TAB;FARMA;96.18;144.30;0.00
1017;21027;REGULIP;ROSUVASTATINA;10MG X 10 TAB;FARMA;89.09;133.90;0.00
1018;80218;TERAGRIP SUPRA;ACETAMIN-PSEUDOEFE-DEXTROM-CLORHF;650MG-30MG-15MG-4MG X 10 TAB;FARMA;128.57;193.70;0.00
1019;80100;FEMMEX ULTRA;IBUPROFENO-CAFEINA;200MG-30MG X 10 TAB;FARMA;59.73;89.70;0.00
1020;80241;TERAGRIP FORTE DIA/NOCHE;ACETAMINOFEN;10 TAB DIA- 4 TAB NOCHE;FARMA;117.44;176.80;0.00
1021;80188;TERAGRIP FPRTE NOCHE;ACETAMINOFEN- CLORFENIRAMINA;650MG-4MG X 6 SOBRES GRANU LIMON-MIEL;FARMA;145.79;218.40;0.00
1022;21028;ULCON;SUCRALFATO;1G X 20 TAB;FARMA;240.95;403.00;0.00
1023;21005;MAGALEX;CITRATO DE MAGNESIO;622.28MG X 30 CAP;FARMA;193.37;289.90;16.00
1024;21003;BITAFARM;COMPLEJO B - VITAMINA C;X 30 CAP;FARMA;178.18;267.80;0.00
1025;10202;KIDCAL;CALCIO-VIT D3- ZINC;X 180 ML JBE PEDIATRICO TUTTI FRUT;FARMA;180.21;270.40;16.00
1026;90129;FARMACAINA;LIDOCAINA BASE;5% X 35 GRAMOS POMADA;FARMA;142.75;304.20;0.00
1027;10209;ANTILAX;LOPERAMIDA CLORHIDRATO;2MG X 10 TAB;FARMA;57.71;87.10;0.00
1028;21026;COLYPAN;TRIMEBUTINA MALEATO;200MG X 10 TAB;FARMA;101.24;153.40;0.00
1029;90373;REGULIP;ROSUVASTATINA;10MG X 30 TAB;FARMA;226.78;351.00;0.00
1030;531110091;LIBERDUX;DESLORATADINA;2.5MG/5ML X 60 ML JBE PED;MEYER;23.41;64.49;0.00
1031;247031104;ESTATLEN;ATORVASTATINA;20MG X 30 TAB;MEYER;123.10;137.95;0.00
1032;397011031;IBUTANFEM;IBUPROFENO-HIOSCINA;400MG-20MG X 10 TAB;MEYER;34.46;94.95;0.00
1033;683031121;TIROXIN;LEVOTIROXINA SODICA;25MCG X 50 TAB;MEYER;75.97;209.02;0.00
1034;105017;FINASTERIDE;FINASTERIDE;5MG X 30 TAB;ANGELUS;82.32;147.36;0.00
1035;101019;NIMODIPINA;NIMODIPINA;30MG X 30TAB;ANGELUS;100.94;180.73;0.00
1036;101016;CARVEDILOL;CARVEDILOL;12,5MG X 30 TAB;ANGELUS;55.86;99.98;0.00
1037;105018;FLAVOXATO;FLAVOXATO;200MG X 30 TAB;ANGELUS;77.18;138.15;0.00
1038;104008;SITAGLIPTINA-METFORMINA;SITAGLIPTINA-METFORMINA;50MG-500MG X 30 TAB;ANGELUS;154.35;276.31;0.00
1039;101015;ATORVASTATINA;ATORVASTATINA;20MG X 30 TAB;ANGELUS;51.21;91.69;0.00
1040;104007;METFORMINA;METFORMINA;1G X 30 TAB;ANGELUS;41.16;73.67;0.00
1042;145381;NITAX;NITAZOXANIDA;500MG X 6 TAB;PHARMETIQUE;255.10;291.83;0.00
1043;142635;ROSUVASTATINA;ROSUVASTATINA;10MG X 10 TAB;LA SANTE;80.71;124.98;0.00
1044;142637;ROSUVASTATINA;ROSUVASTATINA;20MG X 10 TAB;LA SANTE;69.30;128.55;0.00
1045;145329;VITAMINA C (TUTTI FRUTTI);VITAMINA C (TUTTI FRUTTI);500MG X 10 TIRAS X 10 TAB MAST;LA SANTE;290.68;335.87;0.00
1046;834087;MONTRAX;MONTELUKAST SODICO;4MG X 30 TAB MAST;BIOTECH;77.50;110.50;0.00
1047;807586;CALPAL D NATAL;CITR DE CALCIO-ACI FOLI-VIT D3;950MG-400MCG-100UI X 30 TAB;BIOTECH;240.00;270.73;16.00
1048;LB1;SOLUCION FISIOLOGICA;SOLUCION FISIOLOGICA;0;LAB BIOGALENIC;0.00;0.00;0.00
1049;SM60;CARVEL;CARVEDILOL;6.25MG X 10 TAB (BLISTER);SM PHARMA;12.25;21.76;0.00
1050;SM61;FLUCONAZOL;FLUCONAZOL;150MG X 2 CAP;SM PHARMA;0.00;12.34;0.00
1051;SM62;LEVOFLOX;LEVOFLOXACINA;500MG X 5 TAB;SM PHARMA;0.00;71.29;0.00
1052;AZA1;AZACARD;ACIDO ACETIL SALICILICO;81MG X 30 TAB;OFTALMI;57.94;100.49;0.00
1053;20000061;ETOXIA;ETORICOXIB;90MG X 10TAB;CALOX;133.26;244.76;0.00
1054;15401004;ESCITALOPRAM;ESCITALOPRAM;10MG X 28TAB;CALOX;142.78;300.12;0.00
1055;20103-00101;CITRATO DE POTASIO;CITRATO DE POTASIO;10.8% X 950ML SABRO FRAMBUESA;LAB. FSI;0.00;264.17;0.00
1056;DL42;VALSARTAN;VALSARTAN;160MG X 30TAB;DISTRILAB;110.25;201.98;0.00
1057;DL43;CITICOLINA;CITICOLINA;500MG X 30 TAB;DISTRILAB;306.25;561.00;0.00
1058;ZUK18;VITAMINA C;VITAMINA C;1000MG X 20 TAB EFERVECENTES;ZUKATI;0.00;124.53;0.00
1059;ZUK19;PARACETAMOL;PARACETAMOL;500MG X 20 TAB EFERVESCENTES;ZUKATI;0.00;176.94;0.00
1060;DL44;SULTAMICILINA;SULTAMICILINA;750MG X 10 TAB;DISTRILAB;220.50;403.93;0.00
1061;BS1;FENOTEROL BROMHIDRATO;FENOTEROL BROMHIDRATO;0.5MG/10ML X 1 AMP EV X GOTEO;BIOSANO;0.00;166.79;0.00
1062;BS2;CLONIXINATO DE LISINA;CLONIXINATO DE LISINA;100MG/2ML X 1 AMP IM-IV;BIOSANO;7.84;12.44;0.00
1063;VT1;NEOSTIGMINA METILSULFATO;NEOSTIGMINA METILSULFATO;0.5MG/ML X 10 AMP IM-IV;VITALIS;98.00;155.24;0.00
1064;VT2;TAREXA;ACIDO TRANEXAMICO;500MG/5ML X 10 AMP IV;VITALIS;428.75;862.31;0.00
1065;VT3;GENTAMICINA;GENTAMICINA;160MG/2ML X 10 AMP IM-IV;VITALIS;129.85;205.67;0.00
1066;VT4;GENTAMICINA;GENTAMICINA;80MG/2ML X 10 AMP IM-IV;VITALIS;0.00;104.30;0.00
1067;VT5;AMIKACINA;AMIKACINA;500MG/2ML X 10 AMP IM-IV;VITALIS;222.95;412.00;0.00
1068;BS3;KETOROLACO TROMETAMOL;KETOROLACO TROMETAMOL;30MG/1ML X 5 AMP IM-IV;BIOSANO;96.78;153.31;0.00
1069;BS4;VITAMINAS B1-B6-B12;VITAMINAS B1-B6-B12;10000UI/3ML X 5 AMP IM;BIOSANO;82.08;129.99;0.00
1070;BS5;PIRIDOXINA CLORHIDRATO;PIRIDOXINA CLORHIDRATO;100MG/1ML X 5 AMP IM-IV;BIOSANO;0.00;38.18;0.00
1071;BS6;EFEDRINA SULFATO;EFEDRINA SULFATO;6%/1ML X 5 AMP IM-IV;BIOSANO;245.00;388.14;0.00
1072;BS7;AMIKACINA;AMIKACINA;100MG/2ML X 5 AMP IM-IV;BIOSANO;68.60;108.66;0.00
1073;BS8;ATROPINA SULFATO;ATROPINA SULFATO;1MG/1ML X 5 AMP IM-IV;BIOSANO;24.50;38.79;0.00
1074;BS9;RANITIDINA;RANITIDINA;50MG/2ML X 5 AMP IM-IV;BIOSANO;0.00;28.08;0.00
1075;BS10;METOCLOPRAMIDA;METOCLOPRAMIDA;10MG/2ML X 5 AMP IM-IV;BIOSANO;31.85;50.41;0.00
1076;BS11;TIAMINA CLORHIDRATO;TIAMINA CLORHIDRATO;30MG/1ML X 5 AMP IM-IV;BIOSANO;0.00;0.00;0.00
1077;BS12;ISOPROTENEROL CLORHIDRATO;ISOPROTENEROL CLORHIDRATO;1MG/5ML X 10 AMP IM-IV;BIOSANO;0.00;5014.46;0.00
1078;BS13;SULFATO DE ZINC;SULFATO DE ZINC;0.88%/10ML X 5 AMP IV;BIOSANO;69.83;110.59;0.00
1079;BS14;BUPIVACAINA CLORHIDRATO;BUPIVACAINA CLORHIDRATO;50MG/10ML X 5 AMP SOL INYECT;BIOSANO;111.48;176.56;0.00
1080;VT6;DEXAMETASONA FOSFATO;DEXAMETASONA FOSFATO;8MG/2ML X 10 AMP IM-IV;VITALIS;75.95;120.28;0.00
1081;VT7;LINCOMICINA;LINCOMICINA;600MG/2ML X 10 AMP IM-IV;VITALIS;176.40;279.45;0.00
1082;VT8;DIPIRONA;DIPIRONA;1G/2ML X 10 AMP IM-IV;VITALIS;49.00;77.61;0.00
1083;VT9;CLINDAMICINA;CLINDAMICINA;600MG/4ML X 10 AMP IM-IV;VITALIS;289.10;457.90;0.00
1084;VT10;N-BUTIL BROMURO DE HIOSCINA+DIPIRONA;N-BUTIL BROMURO DE HIOSCINA+DIPIRONA;20MG-2,5G/5ML X 10 AMP IM-IV;VITALIS;227.85;421.06;0.00
1085;VT11;HIERRO (COMPLEJO SACARATO);HIERRO (COMPLEJO SACARATO);100MG/5ML X 10 AMP IV;VITALIS;592.90;939.22;0.00
1086;VT12;N-BUTIL BROMURO DE HIOSCINA;N-BUTIL BROMURO DE HIOSCINA;20MG/1ML X 10 AMP IM-IV;VITALIS;191.10;353.24;0.00
1087;VT13;MELOXICAM;MELOXICAM;15MG/1.5ML X 10 AMP IM;VITALIS;151.90;240.70;0.00
1088;VT14;PENICILINA G BENZATINICA;PENICILINA G BENZATINICA;1200000UI X 1 AMP PPS IM;VITALIS;12.74;23.49;0.00
1089;VT15;GANCICLOVIR;GANCICLOVIR;500MG X 1 AMP PPS IV;VITALIS;427.04;676.45;0.00
1090;VT16;IMIPENEM-CILASTATINA;IMIPENEM-CILASTATINA;500MG-500MG X 1 AMP PPS IV;VITALIS;130.59;241.37;0.00
1091;VT17;ACICLOVIR BASE(COMO SAL SODICA);ACICLOVIR BASE(COMO SAL SODICA);250MG X 1 AMP PPS IV;VITALIS;55.62;111.86;0.00
1092;VT18;CEFEPIMA;CEFEPIMA;1G X 1 AMP PPS IM-IV;VITALIS;0.00;81.94;0.00
1093;VT19;ESOMEPRAZOL;ESOMEPRAZOL;40MG X 1 AMP PPS IV;VITALIS;37.00;68.46;0.00
1094;VT20;CEFOTAXIMA;CEFOTAXIMA;1G X 1 AMP PPS IM-IV;VITALIS;23.52;37.26;0.00
1095;VT21;AMPICILINA SULBACTAN;AMPICILINA SULBACTAN;1.5G X 1 AMP PPS IM-IV;VITALIS;23.77;37.64;0.00
1096;EM1;CIPROFLOXACINA;CIPROFLOXACINA;200MG X 100ML SUSP INYECT IV;EL MORRO;0.00;20.41;0.00
1097;EM2;METRONIDAZOL;METRONIDAZOL;500MG X 100ML SUSP INYECT IV;EL MORRO;0.00;20.41;0.00
1098;EM3;OXACILINA;OXACILINA;1G X 1 AMP PPS IM-IV;EL MORRO;13.48;24.93;0.00
1099;EM4;PENICILINA G SODICA;PENICILINA G SODICA;1000000UI X 1 AMP PPS IM-IV;EL MORRO;5.39;8.53;0.00
1100;EM5;PENICILINA G BENZATINICA;PENICILINA G BENZATINICA;1200000UI X 1 AMP PPS IM;EL MORRO;9.07;16.76;0.00
1101;EM6;PENICILINA G BENZATINICA;PENICILINA G BENZATINICA;2400000UI X 1 AMP PPS IM;EL MORRO;16.66;26.32;0.00
1102;VT22;AMFOTERICINA B;AMFOTERICINA B;50MG X 1 AMP PPS IV;VITALIS;477.51;756.42;0.00
1103;VT23;ROCURONIO BROMURO;ROCURONIO BROMURO;50MG/5ML X 10 AMP IV;VITALIS;1528.80;2825.39;0.00
1104;BS15;ERGOMETRINA MALEATO;ERGOMETRINA MALEATO;0.2MG/1ML X 5 AMP IM-IV;BIOSANO;50.23;79.58;0.00
1105;BS16;ATRACURIO BESILATO;ATRACURIO BESILATO;25MG/2.5ML X 5 AMP IV;BIOSANO;139.65;221.24;0.00
1106;21007;CORAZEM;DILTIAZEM;120MG X 10 CAP;FARMA;364.46;624.00;0.00
1107;21017;VALPRON;ACIDO VALPROICO;500MG X 30 TAB;FARMA;264.24;257.67;0.00
1108;EM7;VANCOMICINA;VANCOMICINA;500MG AMP IV;EL MORRO;0.00;0.00;0.00
1109;BC1;PRAZOLID;LINEZOLID;600MG/300ML X 1 INFU IV;BC GROUP MEDICAL;0.00;0.00;0.00
1110;ASIA83;TEIKO-400;TEICOPLANINA;400MG X 1 AMP IM-IV;ASIA;612.50;1131.96;0.00
1111;21201-00046;AZUFRE;AZUFRE;DE USO EXTERNO-20 GRAMOS;LAB. FSI;0.00;49.75;0.00
1112;21201-00035;ALUMBRE EN POLVO;ALUMBRE EN POLVO;X 20 GRAMOS;LAB. FSI;0.00;8.86;0.00
1113;20103-00218;THIMEROSAL ROJO;THIMEROSAL ROJO;X 30 ML;LAB. FSI;0.00;43.32;0.00
1114;21201-00160;SAL DE EPSON;SAL DE EPSON;X 20 GRAMOS;LAB. FSI;0.00;9.47;0.00
1115;20103-00069;AGUA DESTILADA;AGUA DESTILADA;X 960 ML;LAB. FSI;0.00;190.87;0.00
1116;IPS8;DICLOMEDC;DICLOFENAC SODICO;100MG X 6 SUPOSITORIOS;IPS;0.00;94.47;0.00
1117;BXP1;BEMSIVIR;REMDESIVIR;100MG X 1 AMP (COMBO);BEXIMCO PHARMA;0.00;1389.47;0.00
1118;DL45;LEVOFLOXACINA;LEVOFLOXACINA;750MG X 10 TAB;DISTRILAB;73.50;134.62;0.00
1119;DL46;LOSARTAN POTASICO;LOSARTAN POTASICO;50MG X 30 TAB;DISTRILAB;26.95;49.39;0.00
1120;DL47;HIDROCLOROTIAZIDA;HIDROCLOROTIAZIDA;12.5MG X 30 TAB;DISTRILAB;31.85;58.34;0.00
1121;DL48;CANDESARTAN;CANDESARTAN;16MG X 30 TAB;DISTRILAB;91.63;167.85;0.00
1122;DL49;CARVEDILOL;CARVEDILOL;12.5MG X 30 TAB;DISTRILAB;46.55;85.31;0.00
1123;DL50;TIOCOLCHICOSIDO;TIOCOLCHICOSIDO;4MG X 20 TAB;DISTRILAB;95.06;174.18;0.00
1124;DL51;NIFEDIPINA;NIFEDIPINA;30MG X 30 TAB;DISTRILAB;32.83;60.10;0.00
1125;DL52;RIVAROXABAN;RIVAROXABAN;15MG X 30 TAB;DISTRILAB;196.00;359.02;0.00
1126;DL53;RIVAROXABAN;RIVAROXABAN;20MG X 30 TAB;DISTRILAB;220.50;403.93;0.00
1127;DL54;AMOXICILINA;AMOXICILINA;250MG/5ML X 60ML PPS;DISTRILAB;51.42;62.82;0.00
1128;DL55;METFORMINA;METFORMINA;850MG X 10 TAB (BLISTER);DISTRILAB;11.03;10.13;0.00
1129;DL56;CEFOTAXIMA;CEFOTAXIMA;1G X 1 AMP PPS;DISTRILAB;15.93;29.21;0.00
1130;DL57;DISTRILAX;POLIETILENGLICOL;TARRO X 120 GRAMOS;DISTRILAB;105.75;134.62;0.00
1131;DL58;DISCOLAYTE;POLIETILENGLICOL +ELECTROLITOS;69.7GRAMOS X SOBRE;DISTRILAB;33.08;60.55;0.00
1132;20103-00070;AGUA DESTILADA;AGUA DESTILADA;3.785 LITROS;LAB. FSI;0.00;445.65;0.00
1133;20103-00301;TINTURA DE ARNICA;TINTURA DE ARNICA;X 120 ML;LAB. FSI;0.00;118.22;0.00
1134;ZIE3;AMOXICILINA +ACIDO CLAVULANICO;AMOXICILINA +ACIDO CLAVULANICO;875MG/125MG X 10 TAB;ZIEL PHARMA;0.00;174.65;0.00
1135;ZIE16;LEVOFLOXACINA;LEVOFLOXACINA;750MG X 10TAB;ZIEL PHARMA;0.00;192.11;0.00
1136;ZIE20;SULTAMICILINA;SULTAMICILINA;750MG X 10TAB;ZIEL PHARMA;0.00;452.80;0.00
1137;ZIE21;VORICONAZOL;VORICONAZOL;200MG X 1 AMP;ZIEL PHARMA;0.00;1086.65;0.00
1138;ZIE22;VORICONAZOL;VORICONAZOL;200MG X 7TAB;ZIEL PHARMA;0.00;970.16;0.00
1139;ZIE5;CLOPIDOGREL;CLOPIDOGREL;75MG X 30TAB;ZIEL PHARMA;0.00;75.68;0.00
1140;ZIE2;ACIDO VALPROICO;ACIDO VALPROICO;500MG/5ML X 1AMP;ZIEL PHARMA;0.00;528.11;0.00
1141;ZIE1;ACIDO VALPROICO;ACIDO VALPROICO;500 MG X 10 TAB;ZIEL PHARMA;0.00;97.46;0.00
1142;ZIE14;LEVETIRACETAM;LEVETIRACETAM;1000MG X 10 TAB;ZIEL PHARMA;0.00;246.36;0.00
1143;ZIE15;LEVETIRACETAM;LEVETIRACETAM;500MG X 10 TAB;ZIEL PHARMA;0.00;144.85;0.00
1144;ZIE4;ATORVASTATINA;ATORVASTATINA;20MG X 30 TAB;ZIEL PHARMA;0.00;77.61;0.00
1145;ZIE8;INSULINA;INSULINA;INSUL 30:70 40 IU/ 10ml X 1 VIAL;ZIEL PHARMA;0.00;201.85;0.00
1146;ZIE6;INSULINA;INSULINA;INSUL 30:70 100 IU/ 10 ml X 1 VIAL;ZIEL PHARMA;0.00;590.46;0.00
1147;ZIE7;INSULINA;INSULINA;INSUL 30:70 100 IU/ 3 ml -PEN CARTRIDGE X 5 VIALES;ZIEL PHARMA;0.00;2962.41;0.00
1148;ZIE9;INSULINA;INSULINA;INSUL 50:50 100 IU/ 10 ml X 1 VIAL;ZIEL PHARMA;0.00;531.68;0.00
1149;ZIE10;INSULINA;INSULINA;INSUL N 100 IU/ 10 ml X 1 VIAL;ZIEL PHARMA;0.00;654.74;0.00
1150;ZIE11;INSULINA;INSULINA;INSUL N 40 IU/ 10 ml X 1 VIAL;ZIEL PHARMA;0.00;261.79;0.00
1151;ZIE12;INSULINA;INSULINA;INSUL R 100 IU/ 10 ml X 1 VIAL;ZIEL PHARMA;0.00;211.81;0.00
1152;ZIE13;INSULINA;INSULINA;INSUL R 40 IU/10 ml X 1 VIAL;ZIEL PHARMA;0.00;90.45;0.00
1153;ZIE17;MEMANTINA;MEMANTINA;10MG X 10 TAB;ZIEL PHARMA;0.00;85.36;0.00
1154;ZIE18;MEMANTINA;MEMANTINA;10MG X 30 TAB;ZIEL PHARMA;0.00;298.85;0.00
1155;ZIE19;MEMANTINA;MEMANTINA;5MG X 30 TABLETAS;ZIEL PHARMA;0.00;101.66;0.00
1156;ZUZ1;AMOXICILINA Y CLAVULANATO DE POTASIO;AMOXICILINA Y CLAVULANATO DE POTASIO;875MG-125MG X 10 TAB;LAB ZUZU;30.97;0.00;0.00
1157;ZUZ2;DILTIAZEM;DILTIAZEM;60MG X 30 TAB;LAB ZUZU;0.00;0.00;0.00
1158;ZUZ3;DIOSMINA;DIOSMINA;450MG X 10 TAB;LAB ZUZU;0.00;193.99;0.00
1159;ZUZ4;ESCITALOPRAM;ESCITALOPRAM;10MG X 30 TAB;LAB ZUZU;0.00;99.48;0.00
1160;ZUZ6;FLUNARIZINA;FLUNARIZINA;10MG X 30 TAB;LAB ZUZU;0.00;0.00;0.00
1161;ZUZ5;ESCITALOPRAM;ESCITALOPRAM;20MG X 30 TAB;LAB ZUZU;0.00;144.70;0.00
1162;ZUZ7;LEVETIRACETAM;LEVETIRACETAM;500MG X 30 TAB;LAB ZUZU;0.00;180.87;0.00
